year,showname,potentialgross,difference,averageticket,seatssold,seatsintheater,previews,cap,diffcap
29-06-2014,The Cripple of Inishmaan,970200.0,29065.0,87.22,6094,1073,8,70.99,4.86
29-06-2014,The Lion King,2146403.0,-53940.0,150.35,13601,1700,8,100.01,-0.01
29-06-2014,The Phantom of the Opera,1372931.0,-76153.0,85.62,11147,1605,8,86.81,-5.31
29-06-2014,The Realistic Joneses,716608.0,9115.0,84.78,5050,872,8,72.39,-2.29
29-06-2014,Violet,771400.0,-2502.0,78.43,4340,734,8,73.91,0.77
29-06-2014,Wicked,1681127.0,80251.0,137.27,15354,1928,8,99.55,-0.45
06-07-2014,A Gentleman's Guide to Love and Murder,892240.0,-40648.0,121.57,7295,907,8,100.54,0.1
06-07-2014,Aladdin,1443424.0,-4550.0,108.68,13785,1723,8,100.01,0.01
06-07-2014,Beautiful: The Carole King Musical,1284432.0,-54374.0,143.04,8256,1026,8,100.59,-0.01
06-07-2014,Bullets Over Broadway,1505700.0,-110620.0,73.63,6682,1630,8,51.24,-2.24
06-07-2014,Cabaret,984920.0,-44924.0,108.51,6311,893,8,88.34,-5.04
06-07-2014,Chicago,994068.0,9912.0,80.98,6502,1080,8,75.25,0.11
06-07-2014,Cinderella,1596410.0,-268599.0,70.71,9307,1751,8,66.44,-17.69
06-07-2014,Hedwig and the Angry Inch,829803.0,-45794.0,141.84,7214,1007,7,102.34,0.03
06-07-2014,Holler If Ya Hear Me,917016.0,-14798.0,30.63,4726,1111,8,53.17,13.24
06-07-2014,If/Then,1290160.0,-86842.0,89.79,8921,1311,8,85.06,-3.28
06-07-2014,Jersey Boys,1134776.0,-86535.0,93.65,8787,1228,8,89.44,-1.77
06-07-2014,Kinky Boots,1434339.0,-145498.0,114.68,10788,1424,8,94.7,-2.39
06-07-2014,Lady Day at Emerson's Bar and Grill,630850.0,-65591.0,109.85,4296,682,7,89.99,-3.96
06-07-2014,Les Misérables,1323560.0,-70385.0,95.25,10383,1409,8,92.11,1.9
06-07-2014,Mamma Mia!,1114256.0,-50806.0,78.55,8209,1166,8,88.0,1.03
06-07-2014,Matilda The Musical,1262375.0,-87154.0,95.17,11446,1432,8,99.91,-0.51
06-07-2014,Motown The Musical,1417100.0,-158835.0,91.7,9092,1507,8,75.41,-9.7
06-07-2014,Newsies,1063838.0,-94103.0,80.32,8711,1185,8,91.89,-5.25
06-07-2014,Of Mice and Men,935462.0,-84654.0,93.06,8117,1073,8,94.56,-2.47
06-07-2014,Once,913913.0,-51316.0,57.83,7404,1059,8,87.39,15.62
06-07-2014,Pippin,1042782.0,-77513.0,83.75,6569,990,8,82.94,-6.78
06-07-2014,Rock of Ages,535999.0,-15233.0,75.03,4049,583,8,86.81,2.12
06-07-2014,Rocky,1263688.0,-85697.0,69.4,9015,1516,8,74.33,6.36
06-07-2014,The Book of Mormon,1390976.0,-80072.0,180.37,8752,1066,8,102.63,0.0
06-07-2014,The Cripple of Inishmaan,960390.0,-64133.0,80.38,5815,1073,8,67.74,-3.25
06-07-2014,The Lion King,2171624.0,21241.0,151.91,13601,1700,8,100.01,0.0
06-07-2014,The Phantom of the Opera,1372931.0,46768.0,85.82,11666,1605,8,90.86,4.05
06-07-2014,The Realistic Joneses,716608.0,-7856.0,72.57,5792,872,8,83.03,10.64
06-07-2014,Violet,674975.0,-92454.0,62.43,3971,734,7,77.29,3.38
06-07-2014,Wicked,1681127.0,-119506.0,129.21,15387,1928,8,99.76,0.21
13-07-2014,A Gentleman's Guide to Love and Murder,892240.0,14842.0,123.55,7298,907,8,100.58,0.04
13-07-2014,Aladdin,1443424.0,19850.0,110.14,13783,1723,8,99.99,-0.02
13-07-2014,Beautiful: The Carole King Musical,1284432.0,72561.0,151.87,8254,1026,8,100.56,-0.03
13-07-2014,Bullets Over Broadway,1516040.0,134670.0,79.13,7920,1630,8,60.74,9.5
13-07-2014,Cabaret,984920.0,125080.0,120.86,6701,893,8,93.8,5.46
13-07-2014,Chicago,994068.0,-12447.0,79.57,6461,1080,8,74.78,-0.47
13-07-2014,Cinderella,1613840.0,-3764.0,71.1,9203,1751,8,65.7,-0.74
13-07-2014,Hedwig and the Angry Inch,834413.0,49101.0,148.66,7213,1007,7,102.33,-0.01
13-07-2014,Holler If Ya Hear Me,917016.0,10175.0,38.44,4031,1111,8,45.35,-7.82
13-07-2014,If/Then,1290160.0,-389.0,90.17,8879,1311,8,84.66,-0.4
13-07-2014,Jersey Boys,1146588.0,34405.0,100.35,8544,1228,8,86.97,-2.47
13-07-2014,Kinky Boots,1486772.0,-30703.0,117.01,10311,1424,8,90.51,-4.19
13-07-2014,Lady Day at Emerson's Bar and Grill,634260.0,77208.0,119.48,4596,682,7,96.27,6.28
13-07-2014,Les Misérables,1344604.0,-6200.0,98.55,9972,1409,8,88.47,-3.64
13-07-2014,Mamma Mia!,1121208.0,53849.0,84.21,8297,1166,8,88.95,0.95
13-07-2014,Matilda The Musical,1274820.0,12154.0,95.78,11501,1432,8,100.39,0.48
13-07-2014,Motown The Musical,1417100.0,32809.0,93.94,9224,1507,8,76.51,1.1
13-07-2014,Newsies,1095930.0,46351.0,80.45,9273,1185,8,97.82,5.93
13-07-2014,Of Mice and Men,943977.0,107506.0,101.66,8488,1073,8,98.88,4.32
13-07-2014,Once,920197.0,-7625.0,73.8,5699,1059,8,67.27,-20.12
13-07-2014,Pippin,1049036.0,-14115.0,90.15,5946,990,8,75.08,-7.86
13-07-2014,Rock of Ages,535999.0,-19644.0,77.34,3674,583,8,78.77,-8.04
13-07-2014,Rocky,1263688.0,1349.0,81.5,7693,1516,8,63.43,-10.9
13-07-2014,The Book of Mormon,1390976.0,42708.0,185.25,8752,1066,8,102.63,0.0
13-07-2014,The Cripple of Inishmaan,970200.0,129241.0,81.73,7300,1073,8,85.04,17.3
13-07-2014,The Lion King,2247543.0,85240.0,160.75,13384,1700,8,98.41,-1.6
13-07-2014,The Phantom of the Opera,1372931.0,-24119.0,84.96,11500,1605,8,89.56,-1.3
13-07-2014,Violet,771400.0,58747.0,69.29,4426,734,8,75.37,-1.92
13-07-2014,Wicked,1681127.0,-51314.0,129.0,15014,1928,8,97.34,-2.42
20-07-2014,A Gentleman's Guide to Love and Murder,892240.0,55464.0,130.31,7345,907,8,101.23,0.65
20-07-2014,Aladdin,1443424.0,24836.0,111.95,13781,1723,8,99.98,-0.01
20-07-2014,Beautiful: The Carole King Musical,1284432.0,46627.0,157.21,8270,1026,8,100.76,0.2
20-07-2014,Bullets Over Broadway,1516040.0,60014.0,78.7,8725,1630,8,66.91,6.17
20-07-2014,Cabaret,984920.0,21418.0,121.7,6831,893,8,95.62,1.82
20-07-2014,Chicago,994068.0,87144.0,79.98,7517,1080,8,87.0,12.22
20-07-2014,Cinderella,1613840.0,92875.0,73.07,10225,1751,8,72.99,7.29
20-07-2014,Hedwig and the Angry Inch,834413.0,16349.0,150.91,7214,1007,7,102.34,0.01
20-07-2014,Holler If Ya Hear Me,917016.0,112036.0,39.51,6758,1111,8,76.04,30.69
20-07-2014,If/Then,1290160.0,-27115.0,89.12,8680,1311,8,82.76,-1.9
20-07-2014,Jersey Boys,1146588.0,16435.0,100.59,8687,1228,8,88.43,1.46
20-07-2014,Kinky Boots,1486772.0,107711.0,119.02,11042,1424,8,96.93,6.42
20-07-2014,Lady Day at Emerson's Bar and Grill,634260.0,6966.0,120.13,4629,682,7,96.96,0.69
20-07-2014,Les Misérables,1344604.0,89339.0,99.29,10798,1409,8,95.79,7.32
20-07-2014,Mamma Mia!,1121208.0,75940.0,88.36,8766,1166,8,93.98,5.03
20-07-2014,Matilda The Musical,1274820.0,65521.0,101.09,11544,1432,8,100.77,0.38
20-07-2014,Motown The Musical,1417100.0,116544.0,95.54,10290,1507,8,85.35,8.84
20-07-2014,Newsies,1083202.0,116989.0,92.21,9359,1185,8,98.72,0.9
20-07-2014,Of Mice and Men,943977.0,66481.0,108.49,8566,1073,8,99.79,0.91
20-07-2014,Once,920197.0,79029.0,74.68,6690,1059,8,78.97,11.7
20-07-2014,Pippin,1049036.0,90643.0,85.9,7296,990,8,92.12,17.04
20-07-2014,Rock of Ages,535999.0,56481.0,83.78,4066,583,8,87.18,8.41
20-07-2014,Rocky,1265088.0,47079.0,80.89,8333,1516,8,68.71,5.28
20-07-2014,The Book of Mormon,1564848.0,196277.0,184.6,9846,1066,9,102.63,0.0
20-07-2014,The Cripple of Inishmaan,970200.0,144081.0,88.63,8357,1073,8,97.36,12.32
20-07-2014,The Lion King,2543431.0,279608.0,160.41,15155,1700,9,99.05,0.64
20-07-2014,The Phantom of the Opera,1372931.0,137410.0,90.1,12368,1605,8,96.32,6.76
20-07-2014,Violet,771400.0,20659.0,69.7,4696,734,8,79.97,4.6
20-07-2014,Wicked,1681127.0,29589.0,127.89,15375,1928,8,99.68,2.34
27-07-2014,A Gentleman's Guide to Love and Murder,892240.0,-12367.0,128.89,7330,907,8,101.02,-0.21
27-07-2014,Aladdin,1443424.0,-30368.0,109.8,13775,1723,8,99.93,-0.05
27-07-2014,Beautiful: The Carole King Musical,1284432.0,15315.0,159.03,8272,1026,8,100.78,0.02
27-07-2014,Bullets Over Broadway,1516040.0,-22743.0,73.9,8985,1630,8,68.9,1.99
27-07-2014,Cabaret,984920.0,3165.0,122.9,6790,893,8,95.04,-0.58
27-07-2014,Chicago,994068.0,25659.0,82.51,7598,1080,8,87.94,0.94
27-07-2014,Cinderella,1613840.0,77424.0,73.22,11262,1751,8,80.4,7.41
27-07-2014,Hedwig and the Angry Inch,834413.0,-20219.0,148.15,7212,1007,7,102.31,-0.03
27-07-2014,If/Then,1290160.0,48983.0,88.6,9283,1311,8,88.51,5.75
27-07-2014,Jersey Boys,1146588.0,28224.0,99.29,9085,1228,8,92.48,4.05
27-07-2014,Kinky Boots,1486772.0,-8730.0,118.71,10997,1424,8,96.53,-0.4
27-07-2014,Lady Day at Emerson's Bar and Grill,634260.0,446.0,119.58,4654,682,7,97.49,0.53
27-07-2014,Les Misérables,1227644.0,9560.0,99.36,10886,1409,8,96.58,0.79
27-07-2014,Mamma Mia!,1121208.0,14006.0,88.98,8863,1166,8,95.02,1.04
27-07-2014,Matilda The Musical,1274820.0,29963.0,103.73,11540,1432,8,100.73,-0.04
27-07-2014,Motown The Musical,1417100.0,8440.0,97.02,10220,1507,8,84.77,-0.58
27-07-2014,Newsies,1106990.0,33786.0,94.79,9461,1185,8,99.8,1.08
27-07-2014,Of Mice and Men,943977.0,108763.0,121.06,8575,1073,8,99.9,0.11
27-07-2014,Once,920197.0,-27422.0,75.94,6218,1059,8,73.39,-5.58
27-07-2014,Pippin,1049036.0,49756.0,88.16,7673,990,8,96.88,4.76
27-07-2014,Rock of Ages,535999.0,19412.0,86.8,4148,583,8,88.94,1.76
27-07-2014,Rocky,1265088.0,27742.0,75.64,9278,1516,8,76.5,7.79
27-07-2014,The Book of Mormon,1390976.0,-177002.0,187.45,8752,1066,8,102.63,0.0
27-07-2014,The Lion King,2284331.0,-126219.0,169.42,13604,1700,8,100.03,0.98
27-07-2014,The Phantom of the Opera,1514575.0,26100.0,90.27,12634,1605,8,98.4,2.08
27-07-2014,Violet,771400.0,30449.0,73.74,4852,734,8,82.63,2.66
27-07-2014,Wicked,1681127.0,46524.0,130.51,15423,1928,8,99.99,0.31
03-08-2014,A Gentleman's Guide to Love and Murder,892240.0,5355.0,129.76,7322,907,8,100.91,-0.11
03-08-2014,Aladdin,1443424.0,57802.0,113.92,13784,1723,8,100.0,0.07
03-08-2014,Beautiful: The Carole King Musical,1284432.0,-6706.0,160.76,8141,1026,8,99.18,-1.6
03-08-2014,Bullets Over Broadway,1516040.0,-22793.0,71.02,9028,1630,8,69.23,0.33
03-08-2014,Cabaret,984920.0,5220.0,122.26,6868,893,8,96.14,1.1
03-08-2014,Chicago,994068.0,-12812.0,80.98,7583,1080,8,87.77,-0.17
03-08-2014,Cinderella,1613840.0,-39215.0,74.36,10562,1751,8,75.4,-5.0
03-08-2014,Hedwig and the Angry Inch,834413.0,-6687.0,147.18,7214,1007,7,102.34,0.03
03-08-2014,If/Then,1290160.0,-42335.0,91.43,8533,1311,8,81.36,-7.15
03-08-2014,Jersey Boys,1146588.0,-34656.0,101.11,8578,1228,8,87.32,-5.16
03-08-2014,Kinky Boots,1486772.0,-59513.0,113.56,10972,1424,8,96.31,-0.22
03-08-2014,Lady Day at Emerson's Bar and Grill,634260.0,-26595.0,116.45,4551,682,7,95.33,-2.16
03-08-2014,Les Misérables,1227644.0,-621.0,100.13,10796,1409,8,95.78,-0.8
03-08-2014,Mamma Mia!,1121208.0,16007.0,90.02,8938,1166,8,95.82,0.8
03-08-2014,Matilda The Musical,1274820.0,4180.0,104.03,11546,1432,8,100.79,0.06
03-08-2014,Motown The Musical,1417100.0,24882.0,93.31,10893,1507,8,90.35,5.58
03-08-2014,Newsies,1098188.0,22287.0,98.94,9289,1185,8,97.99,-1.81
03-08-2014,Once,920197.0,40456.0,74.95,6840,1059,8,80.74,7.35
03-08-2014,Pippin,1049036.0,-60945.0,84.22,7308,990,8,92.27,-4.61
03-08-2014,Rock of Ages,535999.0,18341.0,91.46,4137,583,8,88.7,-0.24
03-08-2014,Rocky,1265088.0,65714.0,75.6,10152,1516,8,83.71,7.21
03-08-2014,The Book of Mormon,1390976.0,5031.0,188.02,8752,1066,8,102.63,0.0
03-08-2014,The Lion King,2552628.0,254278.0,167.19,15306,1700,9,100.04,0.01
03-08-2014,The Phantom of the Opera,1514575.0,8520.0,90.85,12647,1605,8,98.5,0.1
03-08-2014,Violet,771400.0,8013.0,68.9,5309,734,8,90.41,7.78
03-08-2014,Wicked,1891268.0,168218.0,130.25,16746,1914,9,97.21,-2.78
10-08-2014,A Gentleman's Guide to Love and Murder,892240.0,-116082.0,114.07,7312,907,8,100.77,-0.14
10-08-2014,Aladdin,1484272.0,32519.0,116.26,13786,1723,8,100.02,0.02
10-08-2014,Beautiful: The Carole King Musical,1284432.0,16743.0,161.31,8217,1026,8,100.11,0.93
10-08-2014,Bullets Over Broadway,1516040.0,24072.0,70.34,9458,1630,8,72.53,3.3
10-08-2014,Cabaret,984920.0,-60338.0,122.66,6354,893,8,88.94,-7.2
10-08-2014,Chicago,994068.0,8002.0,81.53,7630,1080,8,88.31,0.54
10-08-2014,Cinderella,1613840.0,3148.0,73.94,10665,1751,8,76.14,0.74
10-08-2014,Hedwig and the Angry Inch,834413.0,26234.0,150.73,7218,1007,7,102.4,0.06
10-08-2014,If/Then,1290160.0,-19672.0,90.31,8421,1311,8,80.29,-1.07
10-08-2014,Jersey Boys,1146588.0,-13624.0,101.72,8393,1228,8,85.43,-1.89
10-08-2014,Kinky Boots,1486772.0,46116.0,116.35,11105,1424,8,97.48,1.17
10-08-2014,Lady Day at Emerson's Bar and Grill,634260.0,37330.0,122.44,4633,682,7,97.05,1.72
10-08-2014,Les Misérables,1227644.0,-97784.0,96.46,10193,1409,8,90.43,-5.35
10-08-2014,Mamma Mia!,1121208.0,31364.0,91.6,9126,1166,8,97.83,2.01
10-08-2014,Matilda The Musical,1274820.0,-4548.0,104.09,11496,1432,8,100.35,-0.44
10-08-2014,Motown The Musical,1417100.0,-36477.0,96.01,10206,1507,8,84.65,-5.7
10-08-2014,Newsies,1110082.0,10109.0,100.5,9245,1185,8,97.52,-0.47
10-08-2014,Once,920197.0,-19455.0,78.38,6292,1059,8,74.27,-6.47
10-08-2014,Pippin,1049036.0,11823.0,90.19,6956,990,8,87.83,-4.44
10-08-2014,Rock of Ages,535999.0,-28267.0,86.41,4052,583,8,86.88,-1.82
10-08-2014,Rocky,1265088.0,27756.0,77.15,10308,1516,8,84.99,1.28
10-08-2014,The Book of Mormon,1390976.0,1515.0,188.2,8752,1066,8,102.63,0.0
10-08-2014,The Lion King,2293528.0,-263763.0,168.76,13601,1700,8,100.01,-0.03
10-08-2014,The Phantom of the Opera,1514575.0,-10605.0,90.64,12560,1605,8,97.82,-0.68
10-08-2014,Violet,771400.0,50487.0,71.0,5863,734,8,99.85,9.44
10-08-2014,Wicked,1681127.0,-121632.0,133.73,15400,1928,8,99.84,2.63
17-08-2014,A Gentleman's Guide to Love and Murder,892240.0,86895.0,126.04,7307,907,8,100.7,-0.07
17-08-2014,Aladdin,1402576.0,-104809.0,108.68,13784,1723,8,100.0,-0.02
17-08-2014,Beautiful: The Carole King Musical,1284432.0,-24080.0,160.59,8104,1026,8,98.73,-1.38
17-08-2014,Bullets Over Broadway,1516040.0,-29264.0,68.89,9232,1630,8,70.8,-1.73
17-08-2014,Cabaret,984920.0,49329.0,123.11,6731,893,8,94.22,5.28
17-08-2014,Chicago,994068.0,5615.0,81.93,7662,1080,8,88.68,0.37
17-08-2014,Cinderella,1613840.0,-46964.0,72.8,10187,1751,8,72.72,-3.42
17-08-2014,Hedwig and the Angry Inch,834413.0,51915.0,158.83,7177,1007,7,101.82,-0.58
17-08-2014,If/Then,1290160.0,-42786.0,85.19,8425,1311,8,80.33,0.04
17-08-2014,Jersey Boys,1146588.0,-45183.0,97.08,8329,1228,8,84.78,-0.65
17-08-2014,Kinky Boots,1486772.0,-72799.0,112.43,10845,1424,8,95.2,-2.28
17-08-2014,Lady Day at Emerson's Bar and Grill,634260.0,-60432.0,113.85,4452,682,7,93.26,-3.79
17-08-2014,Les Misérables,1227644.0,6747.0,98.13,10089,1409,8,89.51,-0.92
17-08-2014,Mamma Mia!,1121208.0,-26294.0,91.27,8871,1166,8,95.1,-2.73
17-08-2014,Matilda The Musical,1274820.0,-68878.0,98.42,11459,1432,8,100.03,-0.32
17-08-2014,Motown The Musical,1417100.0,-11880.0,95.63,10123,1507,8,83.97,-0.68
17-08-2014,Newsies,1067324.0,37444.0,101.91,9485,1185,8,100.05,2.53
17-08-2014,Once,920197.0,-39918.0,73.62,6157,1059,8,72.67,-1.6
17-08-2014,Pippin,1049036.0,-31296.0,85.15,7000,990,8,88.38,0.55
17-08-2014,Rock of Ages,535999.0,-7347.0,86.17,3978,583,8,85.29,-1.59
17-08-2014,Rocky,1265088.0,74890.0,84.03,10355,1516,8,85.38,0.39
17-08-2014,The Book of Mormon,1564848.0,112325.0,178.69,9846,1066,9,102.63,0.0
17-08-2014,The Lion King,2265937.0,-86831.0,164.2,13450,1700,8,98.9,-1.11
17-08-2014,The Phantom of the Opera,1514575.0,-25954.0,91.6,12145,1605,8,94.59,-3.23
17-08-2014,Wicked,1891268.0,-32775.0,128.51,15771,1862,9,94.11,-5.73
24-08-2014,A Gentleman's Guide to Love and Murder,892240.0,-22317.0,122.56,7332,907,8,101.05,0.35
24-08-2014,Aladdin,1402576.0,15007.0,109.82,13777,1723,8,99.95,-0.05
24-08-2014,Beautiful: The Carole King Musical,1284432.0,-19015.0,158.56,8088,1026,8,98.54,-0.19
24-08-2014,Bullets Over Broadway,1516040.0,-5708.0,70.07,8995,1630,8,68.98,-1.82
24-08-2014,Cabaret,984920.0,-14061.0,121.48,6706,893,8,93.87,-0.35
24-08-2014,Chicago,994068.0,-58198.0,80.84,7045,1080,8,81.54,-7.14
24-08-2014,Cinderella,1613840.0,-132570.0,73.33,8305,1751,8,59.29,-13.43
24-08-2014,Hedwig and the Angry Inch,787793.0,-491165.0,105.06,6175,1007,7,87.6,-14.22
24-08-2014,If/Then,1290160.0,-29670.0,81.59,8433,1311,8,80.41,0.08
24-08-2014,Jersey Boys,1146588.0,-4181.0,99.92,8050,1228,8,81.94,-2.84
24-08-2014,Kinky Boots,1486772.0,-87839.0,108.55,10423,1424,8,91.49,-3.71
24-08-2014,Lady Day at Emerson's Bar and Grill,634260.0,4901.0,115.65,4425,682,7,92.69,-0.57
24-08-2014,Les Misérables,1227644.0,-103929.0,95.75,9254,1409,8,82.1,-7.41
24-08-2014,Mamma Mia!,1121208.0,-59547.0,87.51,8572,1166,8,91.9,-3.2
24-08-2014,Matilda The Musical,1274820.0,-36029.0,95.33,11452,1432,8,99.97,-0.06
24-08-2014,Motown The Musical,1417100.0,11829.0,94.47,10372,1507,8,86.03,2.06
24-08-2014,Newsies,1061580.0,-88047.0,94.62,9285,1185,8,97.94,-2.11
24-08-2014,Once,920197.0,-27724.0,75.73,5619,1059,8,66.32,-6.35
24-08-2014,Pippin,1049036.0,18869.0,84.13,7309,990,8,92.29,3.91
24-08-2014,Rock of Ages,535999.0,-27346.0,86.04,3666,583,8,78.6,-6.69
24-08-2014,The Book of Mormon,1390976.0,-152722.0,183.58,8752,1066,8,102.63,0.0
24-08-2014,The Lion King,1974280.0,-253086.0,143.7,13608,1700,8,100.06,1.16
24-08-2014,The Phantom of the Opera,1514575.0,-92870.0,89.07,11447,1605,8,89.15,-5.44
24-08-2014,This Is Our Youth,628232.0,0.0,63.34,5772,1061,0,77.72,0.0
24-08-2014,Wicked,1681127.0,-231434.0,127.53,14077,1809,8,97.27,3.16
31-08-2014,A Gentleman's Guide to Love and Murder,892240.0,43576.0,128.38,7339,907,8,101.14,0.09
31-08-2014,Aladdin,1402576.0,-6300.0,109.34,13780,1723,8,99.97,0.02
31-08-2014,Beautiful: The Carole King Musical,1284432.0,-39360.0,160.64,7738,1026,8,94.27,-4.27
31-08-2014,Cabaret,984920.0,-18369.0,123.7,6437,893,8,90.1,-3.77
31-08-2014,Chicago,994068.0,19708.0,79.51,7411,1080,8,85.78,4.24
31-08-2014,Cinderella,1631270.0,29173.0,74.63,8551,1751,8,61.04,1.75
31-08-2014,Hedwig and the Angry Inch,787793.0,-13293.0,96.87,6560,1007,7,93.06,5.46
31-08-2014,If/Then,1290160.0,-15906.0,82.11,8186,1311,8,78.05,-2.36
31-08-2014,It's Only a Play,705250.0,0.0,146.81,5402,1069,0,101.07,0.0
31-08-2014,Jersey Boys,1146588.0,30081.0,100.14,8333,1228,8,84.82,2.88
31-08-2014,Kinky Boots,1557095.0,115159.0,116.04,10743,1424,8,94.3,2.81
31-08-2014,Lady Day at Emerson's Bar and Grill,634260.0,46515.0,118.4,4715,682,7,98.76,6.07
31-08-2014,Les Misérables,1219904.0,-7344.0,93.25,9423,1409,8,83.6,1.5
31-08-2014,Mamma Mia!,1121208.0,-52645.0,86.89,8027,1166,8,86.05,-5.85
31-08-2014,Matilda The Musical,1274820.0,5145.0,96.23,11398,1432,8,99.49,-0.48
31-08-2014,Motown The Musical,1417100.0,120962.0,94.87,11603,1507,8,96.24,10.21
31-08-2014,Once,920197.0,56081.0,77.29,6231,1059,8,73.55,7.23
31-08-2014,Pippin,1049036.0,-5939.0,81.76,7448,990,8,94.04,1.75
31-08-2014,Rock of Ages,535999.0,57241.0,88.75,4199,583,8,90.03,11.43
31-08-2014,The Book of Mormon,1452956.0,76244.0,192.29,8752,1066,8,102.63,0.0
31-08-2014,The Lion King,1946737.0,-23364.0,142.03,13603,1700,8,100.02,-0.04
31-08-2014,The Phantom of the Opera,1514575.0,-39318.0,87.06,11260,1605,8,87.69,-1.46
31-08-2014,This Is Our Youth,715686.0,24758.0,60.65,6437,1061,0,75.84,-1.88
31-08-2014,Wicked,1681127.0,-87040.0,124.44,13727,1809,8,94.85,-2.42
31-08-2014,You Can't Take It With You,964892.0,0.0,65.47,7929,1073,0,92.37,0.0
07-09-2014,A Gentleman's Guide to Love and Murder,892240.0,-101702.0,116.17,7235,907,8,99.71,-1.43
07-09-2014,Aladdin,1272664.0,-207200.0,94.6,13736,1723,8,99.65,-0.32
07-09-2014,Beautiful: The Carole King Musical,1284432.0,-165533.0,148.75,7244,1026,8,88.26,-6.01
07-09-2014,Cabaret,984920.0,-172418.0,112.97,5522,893,8,77.3,-12.8
07-09-2014,Chicago,994068.0,-29799.0,78.22,7152,1080,8,82.78,-3.0
07-09-2014,Cinderella,1613840.0,-179341.0,70.6,6499,1751,8,46.39,-14.65
07-09-2014,Hedwig and the Angry Inch,864762.0,-121034.0,91.5,5622,1007,8,69.79,-23.27
07-09-2014,If/Then,1290160.0,-82224.0,74.84,7882,1311,8,75.15,-2.9
07-09-2014,It's Only a Play,1113700.0,370580.0,137.46,8465,1069,0,98.98,-2.09
07-09-2014,Jersey Boys,1146588.0,-34969.0,98.86,8087,1228,8,82.32,-2.5
07-09-2014,Kinky Boots,1486772.0,-74559.0,109.28,10725,1424,8,94.15,-0.15
07-09-2014,Lady Day at Emerson's Bar and Grill,634260.0,0.0,118.4,4715,682,7,98.76,0.0
07-09-2014,Les Misérables,1219904.0,-90203.0,82.3,9581,1409,8,85.0,1.4
07-09-2014,Mamma Mia!,1121208.0,-81169.0,79.29,7773,1166,8,83.33,-2.72
07-09-2014,Matilda The Musical,1287265.0,-293735.0,80.12,10024,1432,8,87.5,-11.99
07-09-2014,Motown The Musical,1417100.0,-121777.0,91.37,10715,1507,8,88.88,-7.36
07-09-2014,Once,920197.0,-60877.0,76.33,5512,1059,8,65.06,-8.49
07-09-2014,Pippin,1049036.0,-116244.0,77.35,6370,990,8,80.43,-13.61
07-09-2014,Rock of Ages,535999.0,-56992.0,81.84,3857,583,8,82.7,-7.33
07-09-2014,The Book of Mormon,1390976.0,-149994.0,175.17,8751,1066,8,102.62,-0.01
07-09-2014,The Lion King,1836565.0,-254428.0,125.23,13396,1700,8,98.5,-1.52
07-09-2014,The Phantom of the Opera,1514575.0,-61471.0,80.73,11382,1605,8,88.64,0.95
07-09-2014,This Is Our Youth,721036.0,-23165.0,50.86,7220,1061,0,85.06,9.22
07-09-2014,Wicked,1681127.0,-367560.0,99.26,13507,1809,8,93.33,-1.52
07-09-2014,You Can't Take It With You,953384.0,-28215.0,71.44,6871,1073,0,80.04,-12.33
14-09-2014,A Gentleman's Guide to Love and Murder,892240.0,8287.0,116.96,7257,907,8,100.01,0.3
14-09-2014,Aladdin,1330252.0,12774.0,96.38,13616,1723,8,98.78,-0.87
14-09-2014,Beautiful: The Carole King Musical,1284432.0,223444.0,158.36,8215,1026,8,100.09,11.83
14-09-2014,Cabaret,1004880.0,19669.0,108.22,5946,893,8,83.23,5.93
14-09-2014,Chicago,994068.0,60364.0,78.71,7874,1080,8,91.13,8.35
14-09-2014,Cinderella,1613840.0,140143.0,70.42,8506,1751,8,60.72,14.33
14-09-2014,Hedwig and the Angry Inch,864762.0,10276.0,91.97,5705,1007,8,70.82,1.03
14-09-2014,If/Then,1290160.0,108995.0,77.27,9045,1311,8,86.24,11.09
14-09-2014,It's Only a Play,1113700.0,66977.0,143.61,8569,1069,0,100.2,1.22
14-09-2014,Jersey Boys,1146588.0,48902.0,99.1,8561,1228,8,87.14,4.82
14-09-2014,Kinky Boots,1486772.0,56733.0,110.03,11168,1424,8,98.03,3.88
14-09-2014,Lady Day at Emerson's Bar and Grill,722920.0,0.0,124.44,5245,682,8,96.13,0.0
14-09-2014,Les Misérables,1219904.0,24698.0,81.05,10034,1409,8,89.02,4.02
14-09-2014,Love Letters,230640.0,0.0,39.82,1375,1068,0,64.37,0.0
14-09-2014,Mamma Mia!,1121208.0,42778.0,77.71,8481,1166,8,90.92,7.59
14-09-2014,Matilda The Musical,1287265.0,1875.0,80.1,10050,1432,8,87.73,0.23
14-09-2014,Motown The Musical,1417100.0,47436.0,92.41,11108,1507,8,92.14,3.26
14-09-2014,Once,920197.0,46330.0,76.21,6129,1059,8,72.34,7.28
14-09-2014,Pippin,1049036.0,59798.0,77.81,7101,990,8,89.66,9.23
14-09-2014,Rock of Ages,535999.0,44886.0,81.37,4431,583,8,95.0,12.3
14-09-2014,The Book of Mormon,1390976.0,22938.0,178.0,8741,1066,8,102.5,-0.12
14-09-2014,The Country House,518000.0,0.0,53.56,3704,650,0,81.41,0.0
14-09-2014,The Curious Incident of the Dog in the Night-Time,439376.0,0.0,75.93,3801,1018,0,93.34,0.0
14-09-2014,The Lion King,1836678.0,47963.0,128.03,13478,1700,8,99.1,0.6
